HDO-ID	Term
DOID:0013628	glucose-6-phosphate dehydrogenase deficiency
DOID:0013629	dentine erosion
DOID:0001363	ethmoid sinus cancer
DOID:0013636	Fanconi's anemia
DOID:0001364	ethmoidal sinus neoplasm
DOID:0013641	exfoliation syndrome
DOID:0013643	pneumococcal septicemia
DOID:0013644	streptococcal septicemia
DOID:0013648	paranoid state
DOID:0013649	polyneuropathy in collagen vascular disease
DOID:0013650	joint disorder
DOID:0013651	eversion of lacrimal punctum
DOID:0013653	stenosis of lacrimal punctum
DOID:0013654	stenosis of lacrimal passage
DOID:0013655	acquired tear duct stenosis
DOID:0013656	gastrin secretion abnormality
DOID:0013658	infective urethral stricture
DOID:0013662	ulcer of anus and rectum
DOID:0013663	acute suppurative otitis media with tympanic membrane intact
DOID:0013664	post-vaccinal encephalitis
DOID:0013668	meningococcal encephalitis
DOID:0013670	hypocalcemia and hypomagnesemia of newborn
DOID:0013676	posterior scleritis
DOID:0013677	SAPHO syndrome
DOID:0013679	simple type schizophrenia subchronic state
DOID:0013680	simple type schizophrenia subchronic state with acute exacerbation
DOID:0013681	simple type schizophrenia in remission
DOID:0013682	simple type schizophrenia chronic state
DOID:0013687	chronic duodenal ileus
DOID:0013689	prostate calculus
DOID:0013690	acute gonococcal cystitis
DOID:0013691	dermoid cyst of skin
DOID:0013693	disorder of ureter
DOID:0013694	unilateral vesicoureteral reflux with reflux nephropathy
DOID:0013695	bilateral vesicoureteral reflux with reflux nephropathy
DOID:0013696	vesicoureteral reflux with reflux nephropathy
DOID:0000137	vagina squamous papilloma
DOID:0013702	postpartum benign essential hypertension
DOID:0013709	premature ejaculation
DOID:0001371	uterine corpus adenomatoid tumor
DOID:0013711	dental fluorosis
DOID:0013714	anodontia
DOID:0013717	mature cataract
DOID:0013720	Schistosoma mattheei infectious disease
DOID:0013722	neuroschistosomiasis
DOID:0013723	Schistosoma bovis infectious disease
DOID:0013724	scurvy
DOID:0013725	beriberi
DOID:0001373	endometrial stromal nodule
DOID:0013730	malignant renovascular hypertension
DOID:0013731	malignant secondary hypertension
DOID:0013732	panophthalmitis
DOID:0013734	AIDS-related Pneumocystis jirovecii pneumonia
DOID:0013736	uterine inflammatory disease
DOID:0013738	infarct of liver
DOID:0013739	nutmeg liver
DOID:0013742	neurofibroma of spinal cord
DOID:0013743	spinal cord lipoma
DOID:0001375	neonatal urinary tract infectious disease
DOID:0013753	Histoplasma duboisii meningitis
DOID:0013754	Histoplasma capsulatum meningitis
DOID:0013755	Histoplasma duboisii pericarditis
DOID:0013756	epiphora due to insufficient drainage
DOID:0013757	excessive tearing
DOID:0001376	perinatal infectious disease
DOID:0013760	Pthirus pubis infestation
DOID:0013762	bovine trypanosomiasis
DOID:0013763	dourine
DOID:0013767	clonorchiasis
DOID:0013768	opisthorchiasis
DOID:0013774	Addison's disease
DOID:0013775	plantar wart
DOID:0013777	epidermodysplasia verruciformis
DOID:0013778	chancroid
DOID:0001378	uterine corpus mixed epithelial and mesenchymal tumor
DOID:0013781	hypermobility syndrome
DOID:0013787	localized anterior staphyloma
DOID:0013788	equatorial staphyloma
DOID:0013789	staphyloma posticum
DOID:0013790	acute tympanitis
DOID:0013791	myringitis bullosa hemorrhagica
DOID:0013794	anterior scleritis
DOID:0013799	female breast central part cancer
DOID:0000138	vaginal squamous tumor
DOID:0001380	endometrial cancer
DOID:0013800	inclusion conjunctivitis
DOID:0013801	pharyngoconjunctival fever
DOID:0013809	familial combined hyperlipidemia
DOID:0001381	fox fordyce disease
DOID:0013810	familial hypercholesterolemia
DOID:0013811	chronic subinvolution of uterus
DOID:0013812	adhesions of uterus
DOID:0013814	hypoglossal nerve disease
DOID:0013817	single episode manic disease moderate degree
DOID:0013818	single episode manic disorder mild degree
DOID:0013819	lymphogranuloma venereum
DOID:0001382	miliaria
DOID:0013820	congenital pneumonia
DOID:0013822	tetanic cataract
DOID:0013823	parasitic eyelid infestation
DOID:0013825	squamous blepharitis
DOID:0001383	sweat gland disease
DOID:0013832	patent ductus arteriosus
DOID:0013837	convergence excess or spasm
DOID:0013839	extrapyramidal and movement disease
DOID:0001384	Chlamydia trachomatis urethritis
DOID:0013844	suppressed lactation - delivered
DOID:0013845	suppressed lactation
DOID:0013850	acquired hallux varus
DOID:0001386	abetalipoproteinemia
DOID:0013861	scleroperikeratitis
DOID:0013862	acute closed-angle glaucoma
DOID:0013864	trochlear nerve disease
DOID:0013865	facial neuralgia
DOID:0013866	multiple cranial nerve palsy
DOID:0013867	focal labyrinthitis
DOID:0013868	hypoactive sexual desire disorder
DOID:0013869	psychosexual dysfunction with male orgasmic disease
DOID:0001387	hypolipoproteinemia
DOID:0001388	Tangier disease
DOID:0013884	sick sinus syndrome
DOID:0013887	residual chronic schizophrenia
DOID:0001389	polyneuropathy
DOID:0013891	bird fancier's lung
DOID:0000139	squamous cell papilloma
DOID:0001390	hypobetalipoproteinemia
DOID:0013902	white piedra
DOID:0013906	malignant pleural effusion
DOID:0013909	red-green color blindness
DOID:0001391	Norum disease
DOID:0013910	red color blindness
DOID:0013911	achromatopsia
DOID:0013912	acquired color blindness
DOID:0013913	lumbosacral plexus lesion
DOID:0013918	somatization disorder
DOID:0013919	irregular astigmatism
DOID:0001392	pseudopapilledema
DOID:0013921	bacterial esophagitis
DOID:0013922	eosinophilic esophagitis
DOID:0013923	acute psychogenic paranoid psychosis
DOID:0013924	necrotizing ulcerative gingivitis
DOID:0013929	lacrimal duct obstruction
DOID:0001393	visual pathway disease
DOID:0013934	facial paralysis
DOID:0013938	amenorrhea
DOID:0001394	urinary schistosomiasis
DOID:0013941	benign paroxysmal positional nystagmus
DOID:0013942	acute gonococcal salpingitis
DOID:0013943	acute gonococcal prostatitis
DOID:0013945	cadasil
DOID:0013948	bladder neck obstruction
DOID:0013949	interstitial cystitis
DOID:0001395	schistosomiasis
DOID:0013951	uterine corpus epithelioid leiomyoma
DOID:0013953	uterine corpus dissecting leiomyoma
DOID:0013954	mitotically active variant uterine corpus leiomyoma
DOID:0013955	uterus interstitial leiomyoma
DOID:0013956	uterine corpus myxoid leiomyoma
DOID:0013957	uterine corpus lipoleiomyoma
DOID:0013958	uterine corpus bizarre leiomyoma
DOID:0013962	peripheral focal retinitis and retinochoroiditis
DOID:0013963	nuclear senile cataract
DOID:0013964	Morgagni cataract
DOID:0013969	schizo-affective type schizophrenia subchronic state with acute exacerbation
DOID:0001397	chronic orbital inflammation
DOID:0013970	schizo-affective type schizophrenia chronic state
DOID:0013972	female breast lower-outer quadrant cancer
DOID:0013975	metastatic tumor to the brain stem
DOID:0013976	peptic esophagitis
DOID:0013979	primary pulmonary coccidioidomycosis
DOID:0001398	parasitic infectious disease
DOID:0013980	coccidioidal meningitis
DOID:0001399	primary lacrimal atrophy
DOID:0013994	cleidocranial dysplasia
DOID:0013995	secondary malignant neoplasm to the small Intestine
DOID:0013996	small intestine lymphoma
DOID:0013999	contact blepharoconjunctivitis
DOID:0001400	lacrimal apparatus disease
DOID:0014000	rubeosis iridis
DOID:0014001	diabetes mellitus insulin dependent type, uncontrolled, with peripheral circulatory disorder
DOID:0014004	thoracic aortic aneurysm
DOID:0014006	splenic artery aneurysm
DOID:0014018	alcoholic liver cirrhosis
DOID:0014019	Brucella canis brucellosis
DOID:0001402	agalactia
DOID:0014021	Tietze's syndrome
DOID:0014022	algoneurodystrophy
DOID:0014026	folic acid deficiency anemia
DOID:0014032	malignant parietal pleura tumor
DOID:0014033	malignant visceral pleura tumor
DOID:0014037	aorta atresia
DOID:0014038	precocious puberty
DOID:0014039	POEMS syndrome
DOID:0001404	residual stage angle-closure glaucoma
DOID:0014040	autoimmune polyendocrine syndrome
DOID:0014041	endocrine tuberculosis
DOID:0014042	bipolar I disorder
DOID:0014043	neonatal myasthenia gravis
DOID:0014044	rheumatic pericarditis
DOID:0014045	syndrome of infant of a diabetic mother
DOID:0014049	phaeohyphomycosis
DOID:0001405	primary angle-closure glaucoma
DOID:0014056	rheumatic endocarditis
DOID:0014059	paraurethral gland cancer
DOID:0001406	iritis
DOID:0014063	acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis
DOID:0014064	acute poststreptococcal glomerulonephritis
DOID:0014066	acute diffuse nephritis
DOID:0014067	Plasmodium falciparum malaria
DOID:0014068	blackwater fever
DOID:0014069	cerebral malaria
DOID:0001407	anterior uveitis
DOID:0014070	vestibular nystagmus
DOID:0014072	neoplastic pregnancy complications
DOID:0014075	geniculate ganglionitis
DOID:0014080	glucocorticoid-remediable aldosteronism
DOID:0014081	toxic labyrinthitis
DOID:0014087	epicondylitis
DOID:0014089	root caries
DOID:0014090	heartwater disease
DOID:0014092	renal artery atheroma
DOID:0014095	boutonneuse fever
DOID:0014096	infertility due to extratesticular cause
DOID:0014099	acquired gastric outlet stenosis
DOID:0014107	De Quervain disease
DOID:0014108	syphilitic peritonitis
DOID:0014110	anus cancer
DOID:0014111	median rhomboid glossitis
DOID:0014114	congenital adhesion of tongue
DOID:0014115	toxic shock syndrome
DOID:0014116	multiple symmetric lipomatosis
DOID:0014117	group A hyperlipidemia
DOID:0014118	familial lipoprotein lipase deficiency
DOID:0001412	bacteriuria
DOID:0014121	blue toe syndrome
DOID:0014125	abducens nerve neoplasm
DOID:0014130	lateral cystocele
DOID:0014131	midline cystocele
DOID:0014133	Masters-Allen syndrome
DOID:0014139	anus lymphoma
DOID:0001414	ovarian dysfunction
DOID:0014140	pulp erosion
DOID:0014145	malignant anus melanoma
DOID:0014146	ureterolithiasis
DOID:0001415	gyrate atrophy
DOID:0014150	spinal cord lymphoma
DOID:0014151	spinal cord melanoma
DOID:0014152	spinal cord sarcoma
DOID:0014155	acute retrobulbar neuritis
DOID:0014157	malnutrition of mild degree
DOID:0014159	obstructive hydrocephalus
DOID:0014163	metastatic malignant tumor to the anus
DOID:0014165	bilateral hyperactive labyrinth
DOID:0001417	choroid disease
DOID:0014172	rheumatic congestive heart failure
DOID:0014174	central neurocytoma
DOID:0014175	von Hippel-Lindau disease
DOID:0014176	selective IgG deficiency disease
DOID:0014177	congenital hypogammaglobulinemia
DOID:0014178	immunodeficiency with increased IgM
DOID:0014179	Bruton-type agammaglobulinemia
DOID:0014181	calcific tendinitis
DOID:0014182	metastatic tumor to the choroid
DOID:0014183	alcoholic neuropathy
DOID:0014184	polyneuropathy due to drug
DOID:0014188	frozen shoulder
DOID:0001419	residual schizophrenia subchronic state with acute exacerbation
DOID:0014190	shared paranoid disease
DOID:0014191	simple paranoid state
DOID:0014192	bicipital tenosynovitis
DOID:0014199	posterior dislocation of lens
DOID:0014200	diplopia
DOID:0014202	adult dermatomyositis
DOID:0014203	childhood type dermatomyositis
DOID:0014213	hypophosphatasia
DOID:0014215	hyperamylasemia
DOID:0014218	dihydropyrimidine dehydrogenase deficiency
DOID:0014219	renal tubular acidosis
DOID:0014221	metabolic syndrome X
DOID:0014223	ochronosis
DOID:0014224	tracheal calcification
DOID:0014225	acute frontal sinusitis
DOID:0014227	azoospermia
DOID:0014228	oligospermia
DOID:0014230	scleromalacia perforans
DOID:0014233	orbital cyst
DOID:0014239	gastrointestinal tularemia
DOID:0014243	chronic perichondritis of pinna
DOID:0014244	epiphora due to excess lacrimation
DOID:0014245	cystoid macular retinal degeneration
DOID:0014247	chronic purulent otitis media
DOID:0014248	chronic atticoantral disease
DOID:0001425	pyoureter
DOID:0014250	Down syndrome
DOID:0014251	vitreoretinal dystrophy
DOID:0014252	dystrophies primarily involving the retinal pigment epithelium
DOID:0014253	retinal dystrophy in systemic or cerebroretinal lipidoses
DOID:0014256	adult-onset Still's disease
DOID:0014258	leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb
DOID:0001426	ureteral disease
DOID:0014261	fragile X syndrome
DOID:0014262	oral candidiasis
DOID:0014263	fits in newborn
DOID:0014264	benign neonatal seizures
DOID:0014265	pulmonary valve insufficiency
DOID:0014268	sclerosing cholangitis
DOID:0014269	suppurative cholangitis
DOID:0001427	disorder of pancreatic internal secretion
DOID:0014270	ascending cholangitis
DOID:0014271	acute cholangitis
DOID:0014272	pericholangitis
DOID:0014275	atrophic vulva
DOID:0014276	shoulder impingement syndrome
DOID:0014278	arthropathy of the hand
DOID:0001428	endocrine pancreas disease
DOID:0014283	primary hypertrophic osteoarthropathy
DOID:0014284	patellofemoral pain syndrome
DOID:0014286	neurogenic arthropathy
DOID:0014287	brawny scleritis
DOID:0014289	Ebstein anomaly
DOID:0014291	LEOPARD syndrome
DOID:0014292	vulvar dystrophy
DOID:0014305	tuberculous empyema
DOID:0014308	skin epithelioid hemangioma
DOID:0014311	Norovirus gastroenteritis
DOID:0014312	nontoxic uninodular goiter
DOID:0014313	thyroid nodule
DOID:0014319	pleuropneumonia
DOID:0001432	blindness
DOID:0014320	generalized anxiety disorder
DOID:0014323	Marfan syndrome
DOID:0014324	Plasmodium malariae malaria
DOID:0014325	mixed malaria
DOID:0014326	avian malaria
DOID:0014327	gonococcal pericarditis
DOID:0014330	Parkinson's disease
DOID:0014332	postencephalitic Parkinson disease
DOID:0014336	estrogen excess
DOID:0014338	Pseudomonal pneumonia
DOID:0014339	paraphrenia
DOID:0014350	suppurative thyroiditis
DOID:0014351	Riedel's fibrosing thyroiditis
DOID:0014353	acute thyroiditis
DOID:0001436	corneal ectasia
DOID:0014360	Opisthorchis viverrini infectious disease
DOID:0014363	congenital syphilitic meningitis
DOID:0014365	systemic primary carnitine deficiency disease
DOID:0014374	norwegian scabies
DOID:0014384	parietal lobe neoplasm
DOID:0001439	pyuria
DOID:0014392	thrombophlebitis migrans
DOID:0014397	protozoal dysentery
DOID:0001440	Machado-Joseph disease
DOID:0014400	capillary leak syndrome
DOID:0014401	cutis marmorata
DOID:0014402	critical illness polyneuropathy
DOID:0001441	spinocerebellar ataxia
DOID:0014413	labyrinthine bilateral reactive loss
DOID:0014415	Legg-Calve-Perthes Disease
DOID:0014418	dracunculiasis
DOID:0014419	Mansonella ozzardi infectious disease
DOID:0001442	Alpers syndrome
DOID:0014421	Brugia malayi filariasis
DOID:0014422	dipetalonemiasis
DOID:0014423	glossopharyngeal neuralgia
DOID:0014425	secondary malignant neoplasm of intra-abdominal lymph node
DOID:0014426	secondary malignant neoplasm of intrathoracic lymph node
DOID:0014427	abnormality of glucagon secretion
DOID:0001443	cerebral degeneration
DOID:0014433	enterohemorrhagic Escherichia coli infectious disease
DOID:0014434	enterotoxigenic Escherichia coli infectious disease
DOID:0014435	chronic tubotympanic suppurative otitis media
DOID:0014443	cholinergic urticaria
DOID:0014444	sclerosing keratitis
DOID:0014445	chronic closed-angle glaucoma
DOID:0014447	gonadal dysgenesis
DOID:0014448	46 XY gonadal dysgenesis
DOID:0014449	mixed gonadal dysgenesis
DOID:0014450	46 XX gonadal dysgenesis
DOID:0014451	hyperkalemic periodic paralysis
DOID:0014452	hypokalemic periodic paralysis
DOID:0014453	farmer's lung
DOID:0014456	Brucella melitensis brucellosis
DOID:0014457	Brucella abortus brucellosis
DOID:0014459	hemangioma of orbit
DOID:0014463	cavernous hemangioma of orbit
DOID:0014464	neuroleptic malignant syndrome
DOID:0014467	drug-induced persisting amnestic disease
DOID:0014472	hantavirus pulmonary syndrome
DOID:0014473	adenovirus pneumonia
DOID:0014474	respiratory syncytial virus pneumonia
DOID:0014475	parainfluenzal pneumonia
DOID:0014476	SARS coronavirus pneumonia
DOID:0014477	Cytomegalovirus pneumonia
DOID:0014482	herpes gestationis
DOID:0014483	chorea gravidarum
DOID:0014484	sporotrichosis
DOID:0014489	ureteral lymphoma
DOID:0014490	metastasis to the ureter
DOID:0014491	regional ureteric cancer
DOID:0014492	metastatic neoplasm of ureter
DOID:0014495	dumping syndrome
DOID:0014497	Wolman disease
DOID:0014498	lipoid proteinosis
DOID:0014499	Fabry disease
DOID:0000145	papilledema associated with retinal disorder
DOID:0014500	fucosidosis
DOID:0014501	Sjogren-Larsson syndrome
DOID:0014502	cholesterol ester storage disease
DOID:0014503	neuronal ceroid lipofuscinosis
DOID:0014504	Niemann-Pick disease
DOID:0014507	peripheral degeneration of cornea
DOID:0014512	candidal paronychia
DOID:0014515	WAGR syndrome
DOID:0014518	Idiopathic cysts of iris and ciliary body
DOID:0014520	adenovirus gastroenteritis
DOID:0014521	cutaneous breast cancer
DOID:0014522	partial arterial retinal occlusion
DOID:0014523	Argyll Robertson pupil
DOID:0014524	senile degeneration of brain
DOID:0014525	Reye syndrome
DOID:0014529	external pathological resorption
DOID:0001453	atrophic glossitis
DOID:0014530	syringomyelia and syringobulbia
DOID:0014534	malignant cardiac peripheral nerve sheath neoplasm
DOID:0014535	malignant cardiac germ cell tumor
DOID:0014539	metastasis to heart
DOID:0014542	macular or paramacular focal retinitis and retinochoroiditis
DOID:0014544	rete testis adenocarcinoma
DOID:0014545	seminal vesicle adenocarcinoma
DOID:0014546	sphenoidal sinus cancer
DOID:0014547	sphenoid sinus squamous cell carcinoma
DOID:0014548	steroid-induced glaucoma - borderline
