HDO-ID	Term	TermType	IsObsolete	IsA	OMIMID
DOID:0011678	onchocerciasis		---	DOID:0001080	---
DOID:0001168	familial hyperlipidemia		---	DOID:0003146	---
DOID:0011680	ocular onchocerciasis		Y	---	---
DOID:0011683	glaucoma associated with systemic syndromes		Y	---	---
DOID:0011684	melanoacanthoma		---	DOID:0006498	---
DOID:0011685	inflamed seborrheic keratosis		---	DOID:0006498	---
DOID:0011693	acute apical periodontitis		---	DOID:0000823	---
DOID:0011695	portal vein thrombosis		---	DOID:0000272 DOID:0000866	---
DOID:0011696	chronic hypomanic disorder		Y	---	---
DOID:0011699	intrathoracic lymph node tuberculosis		Y	---	---
DOID:0000117	heart cancer		---	DOID:0000176	---
DOID:0011701	selective IgA deficiency disease		---	DOID:0011702	---
DOID:0011702	dysgammaglobulinemia		---	DOID:0006025	---
DOID:0011705	impaired renal function disease		---	DOID:0000557	---
DOID:0001171	hyperlipoproteinemia type V		---	DOID:0001168	OMIM:144650 
DOID:0011711	Pregnancy in Diabetics		Y	---	---
DOID:0011712	lipoatrophic diabetes		---	DOID:0009352	---
DOID:0011713	diabetic angiopathy		---	DOID:0000341	---
DOID:0011714	gestational diabetes		---	DOID:0009351	---
DOID:0011716	prediabetes syndrome		---	DOID:0009351	---
DOID:0011717	neonatal diabetes mellitus		---	DOID:0009351	---
DOID:0011718	antidepressant type abuse		---	DOID:0000302	---
DOID:0011719	oculopharyngeal muscular dystrophy		---	DOID:0000929 DOID:0009884	OMIM:164300 
DOID:0001172	hyperlipoproteinemia type IV		---	DOID:0001168	OMIM:144600 
DOID:0011720	distal muscular dystrophy		---	DOID:0009884	OMIM:160300 OMIM:160500 OMIM:254130 OMIM:606768 OMIM:607569 OMIM:610099 OMIM:613318 OMIM:613319 OMIM:614065 OMIM:614321 
DOID:0011721	glycogen storage disease VII		---	DOID:0002747	OMIM:232800 
DOID:0011722	myotonic dystrophy type 1		---	DOID:0000450	OMIM:160900 
DOID:0011723	Duchenne muscular dystrophy		---	DOID:0009884	OMIM:310200 
DOID:0011724	limb-girdle muscular dystrophy		---	DOID:0009884	OMIM:159000 OMIM:159001 OMIM:253600 OMIM:253601 OMIM:253700 OMIM:254110 OMIM:601287 OMIM:601954 OMIM:603511 OMIM:604286 OMIM:607155 OMIM:607801 OMIM:608099 OMIM:608423 OMIM:608807 OMIM:609115 OMIM:609308 OMIM:611307 OMIM:611588 OMIM:613157 OMIM:613158 OMIM:613530 OMIM:613723 OMIM:613818 OMIM:615325 OMIM:615352 OMIM:615356 
DOID:0011725	Cornelia de Lange syndrome		---	DOID:0000630	OMIM:122470 OMIM:300590 OMIM:300882 OMIM:610759 OMIM:614701 
DOID:0011726	Emery-Dreifuss muscular dystrophy		---	DOID:0009884	OMIM:181350 OMIM:300696 OMIM:310300 OMIM:612998 OMIM:612999 OMIM:614302 
DOID:0011727	facioscapulohumeral muscular dystrophy		---	DOID:0009884	OMIM:158900 
DOID:0011729	Lyme disease		---	DOID:0050338	---
DOID:0001173	polycystic liver disease		Y	---	OMIM:174050 
DOID:0011730	Borrelia infectious disease		Y	---	---
DOID:0011732	syphilitic myocarditis		Y	---	---
DOID:0011733	syphilitic aortic aneurysm		Y	---	---
DOID:0011734	syphilitic pericarditis		Y	---	---
DOID:0011735	single manic episode in full remission		Y	---	---
DOID:0011736	odontoclasia		---	DOID:0000216	---
DOID:0011741	Chlamydophila pneumoniae pneumonia		Y	---	---
DOID:0011746	parametrium malignant neoplasm		---	DOID:0011747	---
DOID:0011747	uterine adnexa cancer		---	DOID:0000363	---
DOID:0011748	round ligament malignant neoplasm		---	DOID:0011747 DOID:0001725	---
DOID:0011750	Bordetella parapertussis whooping cough		---	DOID:0001116	---
DOID:0011752	acute endophthalmitis		---	DOID:0009724	---
DOID:0011753	biliary calculus with acute cholecystitis		Y	---	---
DOID:0011754	siderosis of eye		---	DOID:0009799	---
DOID:0011755	choledocholithiasis		---	DOID:0060262 DOID:0004137	---
DOID:0011756	calculus of bile duct with acute cholecystitis		Y	---	---
DOID:0011758	iron deficiency anemia		---	DOID:0011252 DOID:0005113	---
DOID:0011759	hypochromic anemia		---	DOID:0002355	---
DOID:0001176	bronchial disease		---	DOID:0050161	---
DOID:0011760	Kohler's disease		---	DOID:0008125	---
DOID:0011766	blind hypotensive eye		---	DOID:0000790 DOID:0009799	---
DOID:0011770	hypersecretion of testicular hormones		Y	---	---
DOID:0011771	spontaneous ocular nystagmus		---	DOID:0009650	---
DOID:0011772	leukocoria		---	DOID:0009799	---
DOID:0011775	hereditary trophedema		Y	---	---
DOID:0011776	blind hypertensive eye		---	DOID:0009799	---
DOID:0011781	regular astigmatism		---	DOID:0011782	---
DOID:0011782	astigmatism		---	DOID:0009835	OMIM:603047 
DOID:0011783	necrosis of ear ossicle		---	DOID:0002742	---
DOID:0011786	splenic sequestration		---	DOID:0002529	---
DOID:0011787	chronic congestive splenomegaly		---	DOID:0002529	---
DOID:0011793	phthisical cornea		---	DOID:0001237	---
DOID:0011797	chronic laryngitis		---	DOID:0003437	---
DOID:0000118	pericardial effusion		---	DOID:0050829	---
DOID:0011801	protein-energy malnutrition		---	DOID:0005113	---
DOID:0011802	protein deficiency		Y	---	---
DOID:0011806	macrodactylia of fingers		Y	---	---
DOID:0011809	bladder neck cancer		---	DOID:0011054	---
DOID:0011810	metastatic neoplasm to the bladder		Y	---	---
DOID:0011811	urinary bladder posterior wall cancer		---	DOID:0011054	---
DOID:0011812	bladder sarcoma		---	DOID:0011054	---
DOID:0011813	bladder trigone cancer		---	DOID:0011054	---
DOID:0011814	urinary bladder anterior wall cancer		---	DOID:0011054	---
DOID:0011815	recurrent malignant bladder neoplasm		Y	---	---
DOID:0011816	vitreous syneresis		---	DOID:0009720 DOID:0009799	---
DOID:0011817	urachus cancer		---	DOID:0011054	---
DOID:0011818	ureteric orifice cancer		---	DOID:0011054 DOID:0011819	---
DOID:0011819	ureter cancer		---	DOID:0003996	OMIM:191600 
DOID:0011820	bladder dome cancer		---	DOID:0011054	---
DOID:0011821	bladder lymphoma		---	DOID:0011054	---
DOID:0011823	hepatorenal syndrome		---	DOID:0003021 DOID:0000409	---
DOID:0011824	multicentric reticulohistiocytosis		---	DOID:0000225	---
DOID:0011828	visual cortex disorder due to vascular disorder		Y	---	---
DOID:0011829	degenerative myopia		---	DOID:0011830 DOID:0009799	---
DOID:0001183	nephrotic syndrome with lesion of membranoproliferative glomerulonephritis		Y	---	---
DOID:0011830	myopia		---	DOID:0009835	OMIM:160700 OMIM:255500 OMIM:300613 OMIM:310460 OMIM:603221 OMIM:608367 OMIM:608474 OMIM:608908 OMIM:609256 OMIM:609257 OMIM:609258 OMIM:609259 OMIM:609994 OMIM:609995 OMIM:610320 OMIM:612554 OMIM:612717 OMIM:613959 OMIM:614166 OMIM:614167 OMIM:615420 OMIM:615431 OMIM:615946 
DOID:0011831	cortical blindness		---	DOID:0005691	---
DOID:0011832	visual epilepsy		---	DOID:0001826 DOID:0005691	---
DOID:0011836	clubfoot		---	DOID:0080006	OMIM:119800 
DOID:0011837	malignant neoplasm of scapula and long bones of upper limb		Y	---	---
DOID:0011838	penis sarcoma		---	DOID:0011615	---
DOID:0011839	glans penis cancer		---	DOID:0011615	---
DOID:0001184	nephrotic syndrome		---	DOID:0002527	OMIM:256300 OMIM:256370 OMIM:600995 OMIM:610725 OMIM:614196 OMIM:614199 OMIM:615008 OMIM:615244 OMIM:615573 OMIM:615861 
DOID:0011840	coronary artery vasospasm		---	DOID:0003393	---
DOID:0011843	coronary artery anomaly		---	DOID:0003393	---
DOID:0011847	coronary thrombosis		---	DOID:0003393	---
DOID:0011849	degenerative changes of ciliary body		Y	---	---
DOID:0011850	transient refractive change		---	DOID:0009835	---
DOID:0011851	indeterminate leprosy		---	DOID:0001024	---
DOID:0011852	aortic valve syphilitic endocarditis		Y	---	---
DOID:0011853	monocular exotropia		---	DOID:0001143	---
DOID:0011854	monocular exotropia with A pattern		Y	---	---
DOID:0011855	intermittent monocular exotropia		Y	---	---
DOID:0011856	monocular exotropia with V pattern		Y	---	---
DOID:0011861	prolonged pregnancy		Y	---	---
DOID:0011862	late pregnancy		Y	---	---
DOID:0011864	peripheral focal chorioretinitis		---	DOID:0001979	---
DOID:0011868	chronic erythremia		---	DOID:0001240	---
DOID:0001187	tibial neuropathy		---	DOID:0001188	---
DOID:0011870	Pick's disease		---	DOID:0001289	OMIM:172700 
DOID:0011871	macular keratitis		---	DOID:0004677	---
DOID:0011872	Staphylococcus aureus septicemia		Y	---	---
DOID:0011873	staphylococcal septicemia		Y	---	---
DOID:0011874	abnormal threshold of rods		---	DOID:0008499	---
DOID:0011875	denture stomatitis		---	DOID:0009637	---
DOID:0001188	mononeuropathy		---	DOID:0000870	---
DOID:0011885	ureteral benign neoplasm		---	DOID:0000731	---
DOID:0011887	ureter leiomyoma		---	DOID:0011885	---
DOID:0011888	Schwannoma of ureter		---	DOID:0000956	---
DOID:0011889	female breast nipple and areola cancer		---	DOID:0050671	---
DOID:0011892	Amoebozoa infectious disease		Y	---	---
DOID:0011893	cutaneous amebiasis		Y	---	---
DOID:0011896	Acanthamoeba keratitis		Y	---	---
DOID:0011897	Blastocystis hominis infectious disease		Y	---	---
DOID:0000119	vaginal cancer		---	DOID:0000120	---
DOID:0011902	cerebral amebiasis		Y	---	---
DOID:0011905	labium majus cancer		---	DOID:0001245	---
DOID:0011907	ecthyma		---	DOID:0008504	---
DOID:0011914	gastroparesis		---	DOID:0001159	---
DOID:0011917	tinea cruris		---	DOID:0008913	---
DOID:0001192	peripheral nervous system neoplasm		---	DOID:0003093	---
DOID:0011920	tracheal cancer		---	DOID:0050615	---
DOID:0011934	head and neck cancer		---	DOID:0050686	---
DOID:0011939	schizo-affective type schizophrenia subchronic state		Y	---	---
DOID:0011943	Trichomonas vaginitis		Y	---	---
DOID:0011944	Trichomonas prostatitis		Y	---	---
DOID:0011945	Trichomonas cystitis		Y	---	---
DOID:0011946	habitual abortion		Y	---	---
DOID:0011947	recurrent major depression in complete remission		Y	---	---
DOID:0011949	Creutzfeldt-Jakob disease		---	DOID:0000649	OMIM:123400 
DOID:0001195	ischemic neuropathy		---	DOID:0000870	---
DOID:0011950	Congenital cardiovascular disorder complicating pregnancy, childbirth, or the puerperium		Y	---	---
DOID:0011952	Congenital cardiovascular disorder of mother, with delivery		Y	---	---
DOID:0011954	psychosexual dysfunction with inhibited sexual excitement		Y	---	---
DOID:0011955	malnutrition of moderate degree		Y	---	---
DOID:0011963	esophagitis		---	DOID:0006050	---
DOID:0011964	Histoplasma capsulatum retinitis		Y	---	---
DOID:0011968	postmenopausal atrophic vaginitis		---	DOID:0002170	---
DOID:0011970	symptomatic menopausal or female climacteric state		Y	---	---
DOID:0011971	synostosis		---	DOID:0001934	---
DOID:0011975	coloboma of optic nerve		---	DOID:0001393	OMIM:120430 
DOID:0011976	botulism		---	DOID:0050338	---
DOID:0011977	disorder of magnesium metabolism		Y	---	---
DOID:0011978	chronic pyelonephritis without lesion of renal medullary necrosis		Y	---	---
DOID:0011981	morbid obesity		---	DOID:0009970	---
DOID:0011983	Prader-Willi syndrome		---	DOID:0080014	OMIM:176270 
DOID:0011984	hypertrophic cardiomyopathy		---	DOID:0050736 DOID:0060036	OMIM:115195 OMIM:115196 OMIM:115197 OMIM:192600 OMIM:600858 OMIM:608751 OMIM:608758 OMIM:612098 OMIM:612124 OMIM:613243 OMIM:613251 OMIM:613255 OMIM:613690 OMIM:613765 OMIM:613838 OMIM:613873 OMIM:613874 OMIM:613875 OMIM:613876 OMIM:614676 
DOID:0011987	anorectal gonorrhea		Y	---	---
DOID:0011988	conjunctival concretion		---	DOID:0011653	---
DOID:0011990	ulceroglandular tularemia		---	DOID:0002123	---
DOID:0011991	osteopoikilosis		---	DOID:0004254	---
DOID:0011994	atrophy of testis		---	DOID:0002519	---
DOID:0011996	spermatic cord torsion		---	DOID:0002519	OMIM:187400 
DOID:0011997	spermatocele		---	DOID:0000048	---
DOID:0000120	female reproductive organ cancer		---	DOID:0000193	---
DOID:0012000	secondary malignant neoplasm of trachea		Y	---	---
DOID:0012001	tracheal lymphoma		---	DOID:0011920	---
DOID:0012002	trachea sarcoma		---	DOID:0011920	---
DOID:0012003	trachea squamous cell carcinoma		---	DOID:0004876	---
DOID:0001201	trigeminal nerve neoplasm		---	DOID:0000338	---
DOID:0012010	anterior ischemic optic neuropathy		---	DOID:0001891	---
DOID:0012016	frontal lobe neoplasm		---	DOID:0000368	---
DOID:0012017	group B streptococcal pneumonia		Y	---	---
DOID:0012019	group A streptococcal pneumonia		Y	---	---
DOID:0012020	malignant neoplasm of corpus uteri, except isthmus		Y	---	---
DOID:0012021	leukemic reticuloendotheliosis of intrathoracic lymph nodes		Y	---	---
DOID:0012022	spontaneous abortion complicated by genital tract and pelvic infectious disease		Y	---	---
DOID:0012028	Conn's syndrome		---	DOID:0000656	---
DOID:0012029	sympathetic ophthalmia		---	DOID:0012030 DOID:0000417	---
DOID:0001203	drug-induced mental disorder		---	DOID:0008646	---
DOID:0012030	panuveitis		---	DOID:0013141	---
DOID:0001204	arthropathy due to hypersensitivity reaction		Y	---	---
DOID:0012040	immune hydrops fetalis		Y	---	---
DOID:0012043	kernicterus due to isoimmunization		---	DOID:0011244 DOID:0002383	---
DOID:0001205	hypersensitivity reaction type I disease		---	DOID:0060056	---
DOID:0012052	cryptococcal meningitis		Y	---	---
DOID:0012053	cryptococcosis		---	DOID:0002473	---
DOID:0012054	Trypanosoma meningitis		Y	---	---
DOID:0012055	sarcoid meningitis		---	DOID:0011335 DOID:0009471	---
DOID:0012056	meningitis with clear cerebrospinal fluid		Y	---	---
DOID:0012058	Fetal-maternal hemorrhage affecting management of mother		Y	---	---
DOID:0001206	Rett syndrome		---	DOID:0060040	OMIM:312750 OMIM:613454 
DOID:0012061	fetal blood loss		Y	---	---
DOID:0012064	mediastinum neurofibroma		---	DOID:0004691	---
DOID:0012065	ganglioneuroma of the mediastinum		Y	---	---
DOID:0012070	Dieulafoy lesion		---	DOID:0000076	---
DOID:0012072	pylorospasm		---	DOID:0000076	---
DOID:0012076	interstitial emphysema and related conditions of newborn		Y	---	---
DOID:0012084	transient arthropathy		---	DOID:0002092	---
DOID:0012087	deep corneal vascularisation		---	DOID:0011382	---
DOID:0001209	nutritional optic neuropathy		---	DOID:0001210	---
DOID:0012091	vitamin A deficiency with corneal xerosis		Y	---	---
DOID:0012092	Galactorrhea associated with childbirth		Y	---	---
DOID:0012096	sodoku disease		---	DOID:0050338	---
DOID:0012097	rat-bite fever		Y	---	---
DOID:0012098	trigeminal neuralgia		---	DOID:0000561	OMIM:190400 
DOID:0000121	vaginal disease		---	DOID:0000229	---
DOID:0001210	optic neuritis		---	DOID:0001891	---
DOID:0012104	vitamin A deficiency with corneal xerosis and ulcer		Y	---	---
DOID:0012105	inflammatory spondylopathy		---	DOID:0006590	---
DOID:0012106	tricuspid valve syphilitic endocarditis		Y	---	---
DOID:0012107	primary retinal cyst		Y	---	---
DOID:0012108	bullous retinoschisis		---	DOID:0008465	---
DOID:0012111	vitamin A deficiency with xerophthalmic corneal scar		Y	---	---
DOID:0012113	nerve deafness		Y	---	---
DOID:0012115	streptococcal pharyngitis		Y	---	---
DOID:0012117	pulmonary alveolar microlithiasis		---	DOID:0000850	OMIM:265100 
DOID:0012118	pulmonary hemosiderosis		---	DOID:0012119	OMIM:178550 OMIM:235500 
DOID:0012119	hemosiderosis		---	DOID:0002351	---
DOID:0012120	pulmonary alveolar proteinosis		---	DOID:0000850	OMIM:265120 OMIM:300770 OMIM:610913 OMIM:610921 OMIM:614370 
DOID:0012121	secondary syphilitic periostitis		Y	---	---
DOID:0012123	postinflammatory pulmonary fibrosis		---	DOID:0003770	---
DOID:0012124	episcleritis periodica fugax		---	DOID:0011343	---
DOID:0012125	neurotrophic keratoconjunctivitis		---	DOID:0009368	---
DOID:0012128	pica disease		---	DOID:0008670	---
DOID:0012129	bulimia nervosa		---	DOID:0008670	OMIM:607499 OMIM:610269 
DOID:0001213	Tympanosclerosis of tympanic membrane and ossicles		Y	---	---
DOID:0012132	Wegener's granulomatosis		---	DOID:0000417 DOID:0000865	OMIM:608710 
DOID:0012133	Yersinia enterocolitica intestinal infectious disease		Y	---	---
DOID:0012134	factor VIII deficiency		---	DOID:0050735	OMIM:134500 
DOID:0012135	acquired factor VIII deficiency		Y	---	---
DOID:0012136	acquired coagulation factor deficiency		Y	---	---
DOID:0012139	dysthymic disorder		---	DOID:0003324	---
DOID:0001214	tympanosclerosis		---	DOID:0005782	---
DOID:0012140	Chagas disease		---	DOID:0010113	---
DOID:0012141	adenovirus meningitis		Y	---	---
DOID:0012143	neurogenic bladder		---	DOID:0000365	---
DOID:0012144	low compliance bladder		---	DOID:0000365	---
DOID:0012145	detrusor sphincter dyssynergia		---	DOID:0000365	---
DOID:0012148	alveolar echinococcosis		---	DOID:0001496	---
DOID:0001215	Tympanosclerosis of tympanic membrane only		Y	---	---
DOID:0012150	calculus of gallbladder with acute cholecystitis, with obstruction		Y	---	---
DOID:0012151	currently pregnant habitual aborter		Y	---	---
DOID:0012155	lymphocytic choriomeningitis		---	DOID:0000934	---
DOID:0012156	arachnoiditis		---	DOID:0009471	---
DOID:0012157	aseptic meningitis		---	DOID:0010310	---
DOID:0012161	peripheral retinal degeneration		---	DOID:0008466	---
DOID:0012162	pseudoretinitis pigmentosa		---	DOID:0012161	---
DOID:0012163	senile reticular retinal degeneration		---	DOID:0012161	---
DOID:0012164	Blessig's cysts		---	DOID:0012161	---
DOID:0012165	retinal lattice degeneration		---	DOID:0012161	---
DOID:0012166	cobblestone retinal degeneration		---	DOID:0012161	---
DOID:0012167	secondary vitreoretinal degeneration		---	DOID:0012161	---
DOID:0012168	ulnar nerve lesion		---	DOID:0000572	---
DOID:0012169	carpal tunnel syndrome		---	DOID:0000573	OMIM:115430 
DOID:0001217	fascioloidiasis		---	DOID:0000883	---
DOID:0012170	radial nerve lesion		---	DOID:0012171 DOID:0000572	---
DOID:0012171	radial neuropathy		---	DOID:0001188	---
DOID:0012175	dyshormonogenic goiter		---	DOID:0012176	---
DOID:0012176	goiter		---	DOID:0000050	---
DOID:0012177	common variable immunodeficiency		---	DOID:0002583	OMIM:240500 OMIM:607594 OMIM:613493 OMIM:613494 OMIM:613495 OMIM:613496 OMIM:614699 OMIM:614700 OMIM:615559 OMIM:615577 OMIM:615767 
DOID:0012179	tinea corporis		---	DOID:0008913	---
DOID:0001218	echinostomiasis		---	DOID:0000883	---
DOID:0012180	Fetal Macrosomia		Y	---	---
DOID:0012185	otosclerosis		---	DOID:0004539	OMIM:166800 OMIM:605727 OMIM:608244 OMIM:608484 OMIM:611571 OMIM:611572 OMIM:612096 OMIM:615589 
DOID:0012189	metastatic tumor to the colon		Y	---	---
DOID:0001219	dicrocoeliasis		---	DOID:0000883	---
DOID:0012190	descending colon cancer		---	DOID:0000219	---
DOID:0012191	splenic flexure cancer		---	DOID:0012190	---
DOID:0012192	sigmoid colon cancer		---	DOID:0000219	---
DOID:0012196	superficial keratitis		---	DOID:0004677	---
DOID:0012197	punctate epithelial keratoconjunctivitis		---	DOID:0012196 DOID:0009368	---
DOID:0000122	abdominal cancer		Y	---	---
DOID:0012204	catatonic schizophrenia in remission		Y	---	---
DOID:0012205	dengue disease		---	DOID:0000934	---
DOID:0012206	dengue hemorrhagic fever		---	DOID:0012205	---
